;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN;timestamp
2009-04-30;0.7532956685;0.6729566855;1.1349152542;1.3275;0.89335;1.5066;1.4859797392;1.1193821011;1.6864610735;0.8811230585;0.6637461835;0.592957653;3.3139736347;4.3993;4.9244976773;2.9200185849;2009-04-30
2009-05-01;0.7532956685;0.6729566855;1.1349152542;1.3275;0.89335;1.5066;1.4859797392;1.1193821011;1.6864610735;0.8811230585;0.6637461835;0.592957653;3.3139736347;4.3993;4.9244976773;2.9200185849;2009-05-01
2009-05-02;0.7532956685;0.6729566855;1.1349152542;1.3275;0.89335;1.5066;1.4859797392;1.1193821011;1.6864610735;0.8811230585;0.6637461835;0.592957653;3.3139736347;4.3993;4.9244976773;2.9200185849;2009-05-02
2009-05-03;0.7532956685;0.6729566855;1.1349152542;1.3275;0.89335;1.5066;1.4859797392;1.1193821011;1.6864610735;0.8811230585;0.6637461835;0.592957653;3.3139736347;4.3993;4.9244976773;2.9200185849;2009-05-03
2009-05-04;0.7562580352;0.672842774;1.1414202526;1.3223;0.8897;1.5093;1.4862313139;1.1239743734;1.6964145217;0.876101504;0.6625588021;0.5894785662;3.3328291613;4.407;4.9533550635;2.9198966408;2009-05-04
2009-05-05;0.746101619;0.6609714243;1.1275833769;1.3403;0.8859;1.5113;1.5129247093;1.1287955751;1.7059487527;0.8868523787;0.6616819956;0.5861840799;3.2442736701;4.3483;4.9083417993;2.8771918216;2009-05-05
2009-05-06;0.7506380423;0.6651403693;1.1326377421;1.3322;0.8861;1.5089;1.5034420494;1.1285407967;1.7028552082;0.882894824;0.6627344423;0.5872489893;3.3129409998;4.4135;4.9808148065;2.9249784611;2009-05-06
2009-05-07;0.7483349547;0.6620519344;1.1349247923;1.3363;0.8847;1.5166;1.5104555216;1.1303266644;1.7142534192;0.8811156534;0.6593696426;0.5833443228;3.2206839781;4.3038;4.8646998983;2.8377950679;2009-05-07
2009-05-08;0.7448789572;0.6634636872;1.1278957169;1.3425;0.8907;1.5142;1.5072414955;1.1227124733;1.7000112271;0.8866067891;0.6604147405;0.5882314093;3.2409683426;4.351;4.8849219715;2.8734645357;2009-05-08
2009-05-09;0.7448789572;0.6634636872;1.1278957169;1.3425;0.8907;1.5142;1.5072414955;1.1227124733;1.7000112271;0.8866067891;0.6604147405;0.5882314093;3.2409683426;4.351;4.8849219715;2.8734645357;2009-05-09
2009-05-10;0.7448789572;0.6634636872;1.1278957169;1.3425;0.8907;1.5142;1.5072414955;1.1227124733;1.7000112271;0.8866067891;0.6604147405;0.5882314093;3.2409683426;4.351;4.8849219715;2.8734645357;2009-05-10
2009-05-11;0.7367025195;0.662000884;1.1092529836;1.3574;0.8986;1.5057;1.5105720009;1.112842199;1.675606499;0.9015076044;0.6641429236;0.5967988311;3.2282304405;4.382;4.8764745159;2.910274291;2009-05-11
2009-05-12;0.7308338815;0.6529269897;1.1026821603;1.3683;0.8934;1.5088;1.5315648086;1.1193194538;1.6888291919;0.9068796394;0.6627783669;0.592126193;3.2054374041;4.386;4.9093351242;2.9069459173;2009-05-12
2009-05-13;0.734052705;0.6605006239;1.1050429421;1.3623;0.8998;1.5054;1.5140031118;1.1113580796;1.673038453;0.9049422081;0.6642752757;0.5977148931;3.2384937238;4.4118;4.9030895755;2.9306496612;2009-05-13
2009-05-14;0.7373000074;0.6621691366;1.1098577011;1.3563;0.8981;1.5053;1.510188175;1.1134617526;1.6760939762;0.9010164087;0.6643194048;0.5966252574;3.3086337831;4.4875;4.9966596147;2.9811333289;2009-05-14
2009-05-15;0.7397544015;0.6587512946;1.1113330374;1.3518;0.8905;1.5023;1.5180235823;1.1229646266;1.6870297586;0.8998202756;0.6656460095;0.5927577714;3.3137298417;4.4795;5.0303200449;2.9817612993;2009-05-15
2009-05-16;0.7397544015;0.6587512946;1.1113330374;1.3518;0.8905;1.5023;1.5180235823;1.1229646266;1.6870297586;0.8998202756;0.6656460095;0.5927577714;3.3137298417;4.4795;5.0303200449;2.9817612993;2009-05-16
2009-05-17;0.7397544015;0.6587512946;1.1113330374;1.3518;0.8905;1.5023;1.5180235823;1.1229646266;1.6870297586;0.8998202756;0.6656460095;0.5927577714;3.3137298417;4.4795;5.0303200449;2.9817612993;2009-05-17
2009-05-18;0.7410701052;0.6539943679;1.1201274641;1.3494;0.8825;1.5115;1.5290651558;1.1331444759;1.7127478754;0.8927555409;0.6615944426;0.5838570956;3.3111012302;4.468;5.0628895184;2.9560039696;2009-05-18
2009-05-19;0.7346459007;0.6460476051;1.1126946812;1.3612;0.8794;1.5146;1.5478735501;1.1371389584;1.7223106664;0.8987191338;0.6602403275;0.580615344;3.2155451073;4.377;4.9772572208;2.8898719134;2009-05-19
2009-05-20;0.7304601899;0.6447041636;1.1047479912;1.369;0.8826;1.5124;1.5510990256;1.1330160888;1.7135735327;0.9051838138;0.6612007405;0.5835757736;3.1911614317;4.3687;4.9498073873;2.8885876752;2009-05-20
2009-05-21;0.7261636773;0.6382978723;1.1018807639;1.3771;0.879;1.5174;1.5666666667;1.1376564278;1.7262798635;0.9075392118;0.6590220113;0.579280348;3.1922155254;4.396;5.0011376564;2.8970607618;2009-05-21
2009-05-22;0.7157171486;0.6284712282;1.089106785;1.3972;0.8781;1.5217;1.5911627377;1.1388224576;1.7329461337;0.9181836104;0.6571597555;0.5770519813;3.1379186945;4.3843;4.9929393008;2.8811855162;2009-05-22
2009-05-23;0.7157171486;0.6284712282;1.089106785;1.3972;0.8781;1.5217;1.5911627377;1.1388224576;1.7329461337;0.9181836104;0.6571597555;0.5770519813;3.1379186945;4.3843;4.9929393008;2.8811855162;2009-05-23
2009-05-24;0.7157171486;0.6284712282;1.089106785;1.3972;0.8781;1.5217;1.5911627377;1.1388224576;1.7329461337;0.9181836104;0.6571597555;0.5770519813;3.1379186945;4.3843;4.9929393008;2.8811855162;2009-05-24
2009-05-25;0.7137758744;0.6283369022;1.0833690221;1.401;0.8803;1.5178;1.5915028967;1.1359763717;1.724184937;0.9230465147;0.6588483331;0.5799841876;3.1506067095;4.414;5.0141997046;2.9081565424;2009-05-25
2009-05-26;0.7190106414;0.6298533218;1.0888697153;1.3908;0.876;1.5144;1.5876712329;1.1415525114;1.7287671233;0.9183835182;0.6603275225;0.5784469097;3.180543572;4.4235;5.0496575342;2.9209587956;2009-05-26
2009-05-27;0.719372707;0.6262858787;1.088770592;1.3901;0.8706;1.5135;1.5967149093;1.1486331266;1.7384562371;0.9184671292;0.660720185;0.5752229931;3.1913531401;4.4363;5.0956811394;2.9311529567;2009-05-27
2009-05-28;0.7217090069;0.627886836;1.0910075058;1.3856;0.87;1.5117;1.5926436782;1.1494252874;1.7375862069;0.9165839783;0.6615069127;0.5755110141;3.2411951501;4.491;5.1620689655;2.9708275451;2009-05-28
2009-05-29;0.709320471;0.6191658391;1.0730600085;1.4098;0.8729;1.5128;1.6150761828;1.1456065987;1.7330736625;0.931914331;0.6610259122;0.5770095188;3.1750602922;4.4762;5.1279642571;2.9588841883;2009-05-29
2009-05-30;0.709320471;0.6191658391;1.0730600085;1.4098;0.8729;1.5128;1.6150761828;1.1456065987;1.7330736625;0.931914331;0.6610259122;0.5770095188;3.1750602922;4.4762;5.1279642571;2.9588841883;2009-05-30
2009-05-31;0.709320471;0.6191658391;1.0730600085;1.4098;0.8729;1.5128;1.6150761828;1.1456065987;1.7330736625;0.931914331;0.6610259122;0.5770095188;3.1750602922;4.4762;5.1279642571;2.9588841883;2009-05-31
2009-06-01;0.7032348805;0.6104078762;1.064697609;1.422;0.868;1.514;1.6382488479;1.1520737327;1.7442396313;0.9392338177;0.6605019815;0.5733157199;3.1378340366;4.462;5.1405529954;2.9471598415;2009-06-01
2009-06-02;0.7023458351;0.6076696165;1.0631408906;1.4238;0.8652;1.5137;1.645631068;1.1558021267;1.7495376791;0.9406091035;0.6606328863;0.5715795732;3.1519174041;4.4877;5.1868932039;2.9647222039;2009-06-02
2009-06-03;0.7038783698;0.6051242345;1.0681354262;1.4207;0.8597;1.5175;1.6525532162;1.1631964639;1.7651506339;0.9362108731;0.6589785832;0.566523888;3.1673118885;4.4998;5.2341514482;2.9652718287;2009-06-03
2009-06-04;0.7094714438;0.6164597375;1.0731465059;1.4095;0.8689;1.5126;1.622165957;1.1508804235;1.7408217286;0.9318392172;0.6611133148;0.5744413592;3.2063142958;4.5193;5.201173898;2.9877694037;2009-06-04
2009-06-05;0.7053678493;0.6201594131;1.0715242999;1.4177;0.8792;1.5191;1.612488626;1.1373976342;1.7278207461;0.9332499506;0.6582845106;0.5787637417;3.2037807717;4.542;5.1660600546;2.989928247;2009-06-05
2009-06-06;0.7053678493;0.6201594131;1.0715242999;1.4177;0.8792;1.5191;1.612488626;1.1373976342;1.7278207461;0.9332499506;0.6582845106;0.5787637417;3.2037807717;4.542;5.1660600546;2.989928247;2009-06-06
2009-06-07;0.7053678493;0.6201594131;1.0715242999;1.4177;0.8792;1.5191;1.612488626;1.1373976342;1.7278207461;0.9332499506;0.6582845106;0.5787637417;3.2037807717;4.542;5.1660600546;2.989928247;2009-06-07
2009-06-08;0.7211885187;0.6280830809;1.0937545074;1.3866;0.8709;1.5166;1.5921460558;1.1482374555;1.741416925;0.9142819465;0.6593696426;0.5742450218;3.2859512477;4.5563;5.2317143185;3.0042859027;2009-06-08
2009-06-09;0.7163836951;0.6183824056;1.085894405;1.3959;0.8632;1.5158;1.6171223355;1.1584800741;1.7560240964;0.9208998549;0.6597176408;0.5694682676;3.207249803;4.477;5.1865152919;2.9535558781;2009-06-09
2009-06-10;0.7091192739;0.6086370728;1.0748829953;1.4102;0.8583;1.5158;1.6430152627;1.1650937901;1.766049167;0.9303338171;0.6597176408;0.5662356511;3.1658629982;4.4645;5.2015612257;2.9453094076;2009-06-10
2009-06-11;0.7158708569;0.608991338;1.0823967356;1.3969;0.8507;1.512;1.6420594804;1.1755025273;1.7773598213;0.9238756614;0.6613756614;0.5626322751;3.2081752452;4.4815;5.2680145762;2.9639550265;2009-06-11
2009-06-12;0.7140816909;0.6096829477;1.0781919452;1.4004;0.8538;1.5099;1.6401967674;1.1712344811;1.7684469431;0.927478641;0.6622955163;0.5654679118;3.1984433019;4.4791;5.2460763645;2.9664878469;2009-06-12
2009-06-13;0.7140816909;0.6096829477;1.0781919452;1.4004;0.8538;1.5099;1.6401967674;1.1712344811;1.7684469431;0.927478641;0.6622955163;0.5654679118;3.1984433019;4.4791;5.2460763645;2.9664878469;2009-06-13
2009-06-14;0.7140816909;0.6096829477;1.0781919452;1.4004;0.8538;1.5099;1.6401967674;1.1712344811;1.7684469431;0.927478641;0.6622955163;0.5654679118;3.1984433019;4.4791;5.2460763645;2.9664878469;2009-06-14
2009-06-15;0.7220216606;0.6116967509;1.0909747292;1.385;0.8472;1.511;1.6347969783;1.1803588291;1.7835221907;0.9166115156;0.6618133686;0.5606882859;3.2678700361;4.526;5.3423040604;2.9953673064;2009-06-15
2009-06-16;0.7199424046;0.6074154068;1.0849532037;1.389;0.8437;1.507;1.6463197819;1.1852554225;1.7861799218;0.9216987392;0.6635700066;0.5598540146;3.2616990641;4.5305;5.3697996918;3.0063039151;2009-06-16
2009-06-17;0.7225433526;0.6157514451;1.0907514451;1.384;0.8522;1.5096;1.6240319174;1.1734334663;1.7714151608;0.9167991521;0.662427133;0.5645204028;3.2718930636;4.5283;5.3136587655;2.9996687864;2009-06-17
2009-06-18;0.7183908046;0.6165948276;1.0785201149;1.392;0.8583;1.5013;1.6218105557;1.1650937901;1.749155307;0.9271964298;0.6660893892;0.5717045227;3.274066092;4.5575;5.3099149482;3.0357023913;2009-06-18
2009-06-19;0.7177720356;0.60806058;1.0839793282;1.3932;0.84715;1.5102;1.64457298;1.1804284955;1.782683114;0.9225268176;0.6621639518;0.5609521918;3.2398794143;4.5138;5.3282181432;2.9888756456;2009-06-19
2009-06-20;0.7177720356;0.60806058;1.0839793282;1.3932;0.84715;1.5102;1.64457298;1.1804284955;1.782683114;0.9225268176;0.6621639518;0.5609521918;3.2398794143;4.5138;5.3282181432;2.9888756456;2009-06-20
2009-06-21;0.7177720356;0.60806058;1.0839793282;1.3932;0.84715;1.5102;1.64457298;1.1804284955;1.782683114;0.9225268176;0.6621639518;0.5609521918;3.2398794143;4.5138;5.3282181432;2.9888756456;2009-06-21
2009-06-22;0.7216048492;0.6079881657;1.0877471497;1.3858;0.84255;1.5074;1.6447688564;1.1868731826;1.7890926355;0.9193312989;0.6633939233;0.5589425501;3.2638187329;4.523;5.3682274049;3.0005307151;2009-06-22
2009-06-23;0.7154099299;0.6133567034;1.0753326656;1.3978;0.85735;1.5031;1.6303726599;1.1663847903;1.7531929784;0.9299447808;0.6652917304;0.5703878651;3.2523966233;4.5462;5.3026185339;3.0245492649;2009-06-23
2009-06-24;0.712809181;0.6053888374;1.0822581795;1.4029;0.8493;1.5183;1.6518309196;1.1774402449;1.7877075238;0.9239939406;0.658631364;0.5593756175;3.2304512082;4.532;5.3361591899;2.9849173418;2009-06-24
2009-06-25;0.7173601148;0.6145624103;1.0983500717;1.394;0.8567;1.5311;1.6271740399;1.167269756;1.7872067235;0.9104565345;0.6531252041;0.5595323624;3.2395982783;4.516;5.2713902183;2.9495134217;2009-06-25
2009-06-26;0.7094211124;0.6060584563;1.0836407491;1.4096;0.8543;1.5275;1.6500058527;1.1705489875;1.7880135784;0.9228150573;0.6546644845;0.5592798691;3.1884931896;4.4945;5.2610324242;2.9423895254;2009-06-26
2009-06-27;0.7094211124;0.6060584563;1.0836407491;1.4096;0.8543;1.5275;1.6500058527;1.1705489875;1.7880135784;0.9228150573;0.6546644845;0.5592798691;3.1884931896;4.4945;5.2610324242;2.9423895254;2009-06-27
2009-06-28;0.7094211124;0.6060584563;1.0836407491;1.4096;0.8543;1.5275;1.6500058527;1.1705489875;1.7880135784;0.9228150573;0.6546644845;0.5592798691;3.1884931896;4.4945;5.2610324242;2.9423895254;2009-06-28
2009-06-29;0.7113387395;0.6036776213;1.0855029165;1.4058;0.84865;1.526;1.6565132858;1.1783420727;1.7981500029;0.921231979;0.6553079948;0.5561271298;3.1981789728;4.496;5.2978259589;2.9462647444;2009-06-29
2009-06-30;0.7075137965;0.602872506;1.0800198104;1.4134;0.8521;1.5265;1.6587255017;1.1735711771;1.7914564018;0.925908942;0.6550933508;0.5582050442;3.1498514221;4.452;5.2247388804;2.9164755978;2009-06-30
2009-07-01;0.7094211124;0.6074063564;1.0812287174;1.4096;0.8562;1.5241;1.6463443121;1.1679514132;1.7800747489;0.924873696;0.6561249262;0.5617741618;3.1146424518;4.3904;5.1277738846;2.8806508759;2009-07-01
2009-07-02;0.7117944338;0.6102213681;1.0844188198;1.4049;0.8573;1.5235;1.6387495626;1.166452817;1.7770908667;0.9221529373;0.6563833279;0.562717427;3.099366503;4.3543;5.079085501;2.8580899245;2009-07-02
2009-07-03;0.7138268256;0.6112142194;1.08701549;1.4009;0.85625;1.5228;1.6360875912;1.1678832117;1.7784525547;0.9199500919;0.6566850538;0.5622865774;3.1069312585;4.3525;5.0832116788;2.8582216969;2009-07-03
2009-07-04;0.7138268256;0.6112142194;1.08701549;1.4009;0.85625;1.5228;1.6360875912;1.1678832117;1.7784525547;0.9199500919;0.6566850538;0.5622865774;3.1069312585;4.3525;5.0832116788;2.8582216969;2009-07-04
2009-07-05;0.7138268256;0.6112142194;1.08701549;1.4009;0.85625;1.5228;1.6360875912;1.1678832117;1.7784525547;0.9199500919;0.6566850538;0.5622865774;3.1069312585;4.3525;5.0832116788;2.8582216969;2009-07-05
2009-07-06;0.7195797654;0.619702094;1.0936173275;1.3897;0.8612;1.5198;1.613678588;1.1611704598;1.7647468648;0.9143966311;0.6579813133;0.566653507;3.1567964309;4.387;5.0940548072;2.8865640216;2009-07-06
2009-07-07;0.7133176403;0.6161637777;1.0828875098;1.4019;0.8638;1.5181;1.6229451262;1.1576753878;1.7574670063;0.9234569528;0.6587181345;0.5690007246;3.1200513589;4.374;5.0636721463;2.8812331203;2009-07-07
2009-07-08;0.719372707;0.6222214229;1.0907128984;1.3901;0.86495;1.5162;1.6071449217;1.1561361928;1.7529336956;0.9168315526;0.6595435958;0.5704722332;3.1895547083;4.4338;5.1260766518;2.9242843952;2009-07-08
2009-07-09;0.7147962831;0.6151536812;1.0807005004;1.399;0.8606;1.5119;1.6256100395;1.1619800139;1.7567975831;0.9253257491;0.661419406;0.5692175408;3.1127948535;4.3548;5.0601905647;2.8803492294;2009-07-09
2009-07-10;0.719372707;0.6172217826;1.0891302784;1.3901;0.858;1.514;1.6201631702;1.1655011655;1.7645687646;0.9181638045;0.6605019815;0.5667107001;3.1465362204;4.374;5.0979020979;2.8890356671;2009-07-10
2009-07-11;0.719372707;0.6172217826;1.0891302784;1.3901;0.858;1.514;1.6201631702;1.1655011655;1.7645687646;0.9181638045;0.6605019815;0.5667107001;3.1465362204;4.374;5.0979020979;2.8890356671;2009-07-11
2009-07-12;0.719372707;0.6172217826;1.0891302784;1.3901;0.858;1.514;1.6201631702;1.1655011655;1.7645687646;0.9181638045;0.6605019815;0.5667107001;3.1465362204;4.374;5.0979020979;2.8890356671;2009-07-12
2009-07-13;0.7155635063;0.6209660107;1.082862254;1.3975;0.8678;1.5133;1.6103941;1.1523392487;1.743834985;0.9234784907;0.6608075068;0.5734487544;3.1499105546;4.402;5.0725973727;2.9088746448;2009-07-13
2009-07-14;0.7147451933;0.6129297405;1.0834822386;1.3991;0.85755;1.5159;1.6315083669;1.1661127631;1.7677103376;0.9229500627;0.659674121;0.5657035425;3.1132156386;4.3557;5.0792373623;2.8733425688;2009-07-14
2009-07-15;0.7097735822;0.6087018241;1.0773653205;1.4089;0.8576;1.5179;1.6428404851;1.1660447761;1.7699393657;0.9281902629;0.6588049279;0.5649911061;3.0449286678;4.29;5.0023320896;2.8262731405;2009-07-15
2009-07-16;0.7077140835;0.6079971691;1.0724699222;1.413;0.8591;1.5154;1.6447445001;1.1640088465;1.7639390059;0.932427082;0.6598917777;0.5669130263;3.0360934183;4.29;4.9935979513;2.8309357265;2009-07-16
2009-07-17;0.7097232079;0.6141234918;1.0782824698;1.409;0.8653;1.5193;1.628336993;1.1556685543;1.7558072345;0.9274007767;0.6581978543;0.5695386033;3.0770049681;4.3355;5.010401017;2.8536167972;2009-07-17
2009-07-18;0.7097232079;0.6141234918;1.0782824698;1.409;0.8653;1.5193;1.628336993;1.1556685543;1.7558072345;0.9274007767;0.6581978543;0.5695386033;3.0770049681;4.3355;5.010401017;2.8536167972;2009-07-18
2009-07-19;0.7097232079;0.6141234918;1.0782824698;1.409;0.8653;1.5193;1.628336993;1.1556685543;1.7558072345;0.9274007767;0.6581978543;0.5695386033;3.0770049681;4.3355;5.010401017;2.8536167972;2009-07-19
2009-07-20;0.7033832735;0.6049799536;1.0690018991;1.4217;0.8601;1.5198;1.6529473317;1.1626555052;1.7670038368;0.9354520332;0.6579813133;0.5659297276;3.0231413097;4.298;4.9970933612;2.8280036847;2009-07-20
2009-07-21;0.70308655;0.6083807917;1.0677072348;1.4223;0.8653;1.5186;1.6437073847;1.1556685543;1.7549982665;0.9365863295;0.6585012512;0.5698011326;2.9898755537;4.2525;4.914480527;2.8002765705;2009-07-21
2009-07-22;0.7046719752;0.6094003241;1.0685645832;1.4191;0.8648;1.5164;1.6409574468;1.1563367253;1.7534690102;0.9358348721;0.6594566078;0.5702980744;2.9982383201;4.2548;4.9199814986;2.8058559747;2009-07-22
2009-07-23;0.7027900766;0.605594209;1.0684517535;1.4229;0.8617;1.5203;1.6512707439;1.1604966926;1.7643031217;0.9359336973;0.6577649148;0.5667960271;2.9868578256;4.25;4.9321109435;2.795500888;2009-07-23
2009-07-24;0.7028888733;0.6094046531;1.0695859985;1.4227;0.867;1.5217;1.6409457901;1.1534025375;1.7551326413;0.9349411842;0.6571597555;0.5697575081;2.9436986013;4.188;4.830449827;2.7521850562;2009-07-24
2009-07-25;0.7028888733;0.6094046531;1.0695859985;1.4227;0.867;1.5217;1.6409457901;1.1534025375;1.7551326413;0.9349411842;0.6571597555;0.5697575081;2.9436986013;4.188;4.830449827;2.7521850562;2009-07-25
2009-07-26;0.7028888733;0.6094046531;1.0695859985;1.4227;0.867;1.5217;1.6409457901;1.1534025375;1.7551326413;0.9349411842;0.6571597555;0.5697575081;2.9436986013;4.188;4.830449827;2.7521850562;2009-07-26
2009-07-27;0.7008199594;0.6064195108;1.0678393721;1.4269;0.8653;1.5237;1.6490234601;1.1556685543;1.7608921761;0.9364704338;0.6562971714;0.5678939424;2.9266942323;4.1761;4.8261874494;2.7407626173;2009-07-27
2009-07-28;0.7027900766;0.605945604;1.0699276126;1.4229;0.8622;1.5224;1.6503131524;1.1598237068;1.7657156112;0.9346426695;0.6568575933;0.5663426169;2.9352027549;4.1765;4.8440037114;2.7433657383;2009-07-28
2009-07-29;0.7090187181;0.6105360182;1.0825297788;1.4104;0.8611;1.5268;1.6379050052;1.1613053072;1.773080943;0.9237621168;0.6549646319;0.5639900445;2.9727736812;4.1928;4.8691208919;2.7461357087;2009-07-29
2009-07-30;0.7115918309;0.6065608767;1.0897317299;1.4053;0.8524;1.5314;1.6486391366;1.1731581417;1.7965743782;0.9176570458;0.6529972574;0.5566148622;2.9726748737;4.1775;4.900868137;2.7278960428;2009-07-30
2009-07-31;0.7073136229;0.6051775357;1.0833922761;1.4138;0.8556;1.5317;1.6524076671;1.1687704535;1.7902057036;0.9230267024;0.6528693608;0.5585950251;2.9417173575;4.159;4.860916316;2.7152836717;2009-07-31
2009-08-01;0.7073136229;0.6051775357;1.0833922761;1.4138;0.8556;1.5317;1.6524076671;1.1687704535;1.7902057036;0.9230267024;0.6528693608;0.5585950251;2.9417173575;4.159;4.860916316;2.7152836717;2009-08-01
2009-08-02;0.7073136229;0.6051775357;1.0833922761;1.4138;0.8556;1.5317;1.6524076671;1.1687704535;1.7902057036;0.9230267024;0.6528693608;0.5585950251;2.9417173575;4.159;4.860916316;2.7152836717;2009-08-02
2009-08-03;0.6991540236;0.5937215969;1.0659302244;1.4303;0.8492;1.5246;1.6842910975;1.1775788978;1.7953367876;0.9381477109;0.6559097468;0.556998557;2.8726840523;4.1088;4.8384361752;2.6950019677;2009-08-03
2009-08-04;0.6952169077;0.5898567853;1.0627085651;1.4384;0.84845;1.5286;1.6953267723;1.1786198362;1.8016382816;0.9409917572;0.6541933796;0.5550503729;2.8665878754;4.1233;4.8598031705;2.697435562;2009-08-04
2009-08-05;0.693962526;0.5877515614;1.0628730049;1.441;0.84695;1.5316;1.7013991381;1.1807072436;1.8083712144;0.9408461739;0.6529119875;0.5529838078;2.845593338;4.1005;4.8414900525;2.6772656046;2009-08-05
2009-08-06;0.6958942241;0.5931802366;1.0640222686;1.437;0.8524;1.529;1.6858282496;1.1731581417;1.7937587987;0.9398299542;0.6540222368;0.5574885546;2.8844815588;4.145;4.8627404974;2.7109221714;2009-08-06
2009-08-07;0.6965243435;0.5967124051;1.0648464164;1.4357;0.8567;1.5288;1.6758491887;1.167269756;1.784522003;0.9391025641;0.654107797;0.5603741497;2.9024169395;4.167;4.8640130734;2.72566719;2009-08-07
2009-08-08;0.6965243435;0.5967124051;1.0648464164;1.4357;0.8567;1.5288;1.6758491887;1.167269756;1.784522003;0.9391025641;0.654107797;0.5603741497;2.9024169395;4.167;4.8640130734;2.72566719;2009-08-08
2009-08-09;0.6965243435;0.5967124051;1.0648464164;1.4357;0.8567;1.5288;1.6758491887;1.167269756;1.784522003;0.9391025641;0.654107797;0.5603741497;2.9024169395;4.167;4.8640130734;2.72566719;2009-08-09
2009-08-10;0.7041261794;0.6010069004;1.0804816223;1.4202;0.85355;1.5345;1.6638744069;1.1715775291;1.7977857185;0.9255131965;0.651678071;0.5562398175;2.8977608787;4.1154;4.8215101634;2.6819159335;2009-08-10
2009-08-11;0.7059155725;0.6059579274;1.0801214175;1.4166;0.8584;1.5301;1.6502795899;1.1649580615;1.7825023299;0.9258218417;0.6535520554;0.5610090844;2.9464915996;4.174;4.8625349487;2.7279262793;2009-08-11
2009-08-12;0.705716302;0.6066690191;1.078052223;1.417;0.85965;1.5276;1.6483452568;1.1632641191;1.7770022684;0.9275988479;0.6546216287;0.5627454831;2.9508115737;4.1813;4.8639562613;2.7371694161;2009-08-12
2009-08-13;0.699643182;0.6007486182;1.0724130693;1.4293;0.85865;1.5328;1.664589763;1.1646188785;1.7851278169;0.9324765136;0.6524008351;0.560183977;2.8744840132;4.1085;4.7848366622;2.6803888309;2009-08-13
2009-08-14;0.6995942353;0.6027703932;1.0680705191;1.4294;0.8616;1.5267;1.6590064995;1.1606313835;1.7719359331;0.9362677671;0.6550075326;0.5643544901;2.8851266266;4.124;4.7864438254;2.7012510644;2009-08-14
2009-08-15;0.6995942353;0.6027703932;1.0680705191;1.4294;0.8616;1.5267;1.6590064995;1.1606313835;1.7719359331;0.9362677671;0.6550075326;0.5643544901;2.8851266266;4.124;4.7864438254;2.7012510644;2009-08-15
2009-08-16;0.6995942353;0.6027703932;1.0680705191;1.4294;0.8616;1.5267;1.6590064995;1.1606313835;1.7719359331;0.9362677671;0.6550075326;0.5643544901;2.8851266266;4.124;4.7864438254;2.7012510644;2009-08-16
2009-08-17;0.7106310404;0.6132035247;1.0810119386;1.4072;0.8629;1.5212;1.6307799281;1.1588828369;1.7628925716;0.9250591638;0.657375756;0.5672495398;2.9832291074;4.198;4.8649901495;2.7596634236;2009-08-17
2009-08-18;0.7091695624;0.6074746472;1.0784341536;1.4101;0.8566;1.5207;1.6461592342;1.1674060238;1.7752743404;0.927270336;0.6575918985;0.5632932202;2.9533366428;4.1645;4.8616623862;2.7385414612;2009-08-18
2009-08-19;0.70861678;0.6099773243;1.0736961451;1.4112;0.8608;1.5152;1.6394052045;1.1617100372;1.7602230483;0.9313621964;0.6599788807;0.5681098205;2.9715844671;4.1935;4.8716310409;2.7676214361;2009-08-19
2009-08-20;0.7020992768;0.6064733553;1.065014393;1.4243;0.8638;1.5169;1.6488770549;1.1576753878;1.7560777958;0.9389544466;0.6592392379;0.5694508537;2.9151161974;4.152;4.8066682102;2.7371613158;2009-08-20
2009-08-21;0.6978367062;0.6041172366;1.0579204466;1.433;0.8657;1.516;1.6553078434;1.1551345732;1.7511840129;0.9452506596;0.6596306069;0.5710422164;2.8658757851;4.1068;4.7439066651;2.7089709763;2009-08-21
2009-08-22;0.6978367062;0.6041172366;1.0579204466;1.433;0.8657;1.516;1.6553078434;1.1551345732;1.7511840129;0.9452506596;0.6596306069;0.5710422164;2.8658757851;4.1068;4.7439066651;2.7089709763;2009-08-22
2009-08-23;0.6978367062;0.6041172366;1.0579204466;1.433;0.8657;1.516;1.6553078434;1.1551345732;1.7511840129;0.9452506596;0.6596306069;0.5710422164;2.8658757851;4.1068;4.7439066651;2.7089709763;2009-08-23
2009-08-24;0.6981777561;0.6061579278;1.0601131048;1.4323;0.8682;1.5184;1.6497350841;1.1518083391;1.7489057821;0.9432955743;0.6585879874;0.5717860906;2.8711163862;4.1123;4.7365814328;2.7083113804;2009-08-24
2009-08-25;0.6981290142;0.6101996649;1.0591315275;1.4324;0.87405;1.5171;1.6388078485;1.1440993078;1.7357130599;0.9441697976;0.6591523301;0.5761320941;2.8487852555;4.0806;4.6686116355;2.6897369982;2009-08-25
2009-08-26;0.7007708479;0.6152768045;1.0644008409;1.427;0.878;1.5189;1.625284738;1.138952164;1.7299544419;0.9394956877;0.6583711897;0.5780499045;2.8684653118;4.0933;4.6620728929;2.6949107907;2009-08-26
