;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN
2007-09-12 01:00:00;0.7202016565;0.4924018725;1.1827151602;1.3885;0.6837;1.6422;2.030861489;1.4626298084;2.4019306713;0.8455121179;0.6089392279;0.4163317501;2.7224342816;3.7801;5.5288869387;2.3018511753
2007-09-13 01:00:00;0.7195797654;0.4930920343;1.1811901849;1.3897;0.68525;1.6415;2.0280189712;1.4593214155;2.3954761036;0.8466037161;0.6091989034;0.4174535486;2.7210908829;3.7815;5.5184239329;2.3036856534
2007-09-14 01:00:00;0.7215007215;0.4972222222;1.1878066378;1.386;0.68915;1.6463;2.0111731844;1.4510629036;2.3888848582;0.8418878698;0.6074227055;0.4186053575;2.7334776335;3.7886;5.4974969165;2.3012816619
2007-09-15 01:00:00;0.7215007215;0.4972222222;1.1878066378;1.386;0.68915;1.6463;2.0111731844;1.4510629036;2.3888848582;0.8418878698;0.6074227055;0.4186053575;2.7334776335;3.7886;5.4974969165;2.3012816619
2007-09-16 01:00:00;0.7215007215;0.4972222222;1.1878066378;1.386;0.68915;1.6463;2.0111731844;1.4510629036;2.3888848582;0.8418878698;0.6074227055;0.4186053575;2.7334776335;3.7886;5.4974969165;2.3012816619
2007-09-17 01:00:00;0.720616848;0.5003242776;1.1859912085;1.3877;0.6943;1.6458;1.9987037304;1.4402995823;2.3704450526;0.8431765707;0.6076072427;0.4218617086;2.7262376594;3.7832;5.4489413798;2.2986997205
2007-09-18 01:00:00;0.7211365111;0.5013341025;1.1883608567;1.3867;0.6952;1.6479;1.9946777906;1.4384349827;2.3703970081;0.8414952364;0.6068329389;0.4218702591;2.7285642172;3.7837;5.4426064442;2.2960737909
2007-09-19 01:00:00;0.7155635063;0.4999284436;1.1801788909;1.3975;0.69865;1.6493;2.0002862664;1.4313318543;2.3606956273;0.84732917;0.6063178318;0.4236039532;2.7012522361;3.775;5.4032777499;2.2888498151
2007-09-20 01:00:00;0.7127583749;0.4980755524;1.1732715609;1.403;0.6988;1.6461;2.0077275329;1.4310246136;2.3556096165;0.8523175992;0.6074965069;0.424518559;2.6871703493;3.7701;5.3951058958;2.2903225806
2007-09-21 01:00:00;0.7117944338;0.4963342587;1.1756708663;1.4049;0.6973;1.6517;2.0147712606;1.4341029686;2.3687078732;0.8505781922;0.6054368227;0.4221710964;2.6802619404;3.7655;5.4001147282;2.2797723558
2007-09-22 01:00:00;0.7117944338;0.4963342587;1.1756708663;1.4049;0.6973;1.6517;2.0147712606;1.4341029686;2.3687078732;0.8505781922;0.6054368227;0.4221710964;2.6802619404;3.7655;5.4001147282;2.2797723558
2007-09-23 01:00:00;0.7117944338;0.4963342587;1.1756708663;1.4049;0.6973;1.6517;2.0147712606;1.4341029686;2.3687078732;0.8505781922;0.6054368227;0.4221710964;2.6802619404;3.7655;5.4001147282;2.2797723558
2007-09-24 01:00:00;0.7085665698;0.4938000425;1.1719691065;1.4113;0.6969;1.654;2.0251112068;1.4349261013;2.3733677716;0.8532648126;0.6045949214;0.4213422007;2.6645645858;3.7605;5.396039604;2.2735792019
2007-09-25 01:00:00;0.7089181908;0.496490855;1.1688643131;1.4106;0.70035;1.6488;2.0141357892;1.4278574998;2.3542514457;0.8555312955;0.6065016982;0.4247634643;2.6733304977;3.771;5.3844506318;2.2871179039
2007-09-26 01:00:00;0.7078643732;0.4958589934;1.1698874496;1.4127;0.7005;1.6527;2.0167023555;1.4275517488;2.3593147752;0.8547830822;0.6050704907;0.4238518787;2.6731082325;3.7763;5.3908636688;2.2849276941
2007-09-27 01:00:00;0.7052186178;0.4931593794;1.1690409027;1.418;0.6993;1.6577;2.0277420277;1.43000143;2.3705133705;0.8554020631;0.6032454606;0.4218495506;2.6646685472;3.7785;5.4032604033;2.2793629728
2007-09-28 01:00:00;0.7052683546;0.4914309895;1.1708159955;1.4179;0.6968;1.6601;2.0348737084;1.4351320321;2.3824626866;0.8541051744;0.602373351;0.419733751;2.6609775019;3.773;5.4147531573;2.2727546533
2007-09-29 01:00:00;0.7052683546;0.4914309895;1.1708159955;1.4179;0.6968;1.6601;2.0348737084;1.4351320321;2.3824626866;0.8541051744;0.602373351;0.419733751;2.6609775019;3.773;5.4147531573;2.2727546533
2007-09-30 01:00:00;0.7052683546;0.4914309895;1.1708159955;1.4179;0.6968;1.6601;2.0348737084;1.4351320321;2.3824626866;0.8541051744;0.602373351;0.419733751;2.6609775019;3.773;5.4147531573;2.2727546533
2007-10-01 01:00:00;0.7026419337;0.4899873524;1.1665964025;1.4232;0.69735;1.6603;2.0408690041;1.4340001434;2.3808704381;0.8571944829;0.602300789;0.4200144552;2.6489600899;3.77;5.4061805406;2.2706739746
2007-10-02 01:00:00;0.7059654077;0.4897987999;1.1751500176;1.4165;0.6938;1.6646;2.0416546555;1.4413375613;2.3992505045;0.8509551844;0.6007449237;0.4167968281;2.6609248147;3.7692;5.4326895359;2.2643277664
2007-10-03 01:00:00;0.7044734061;0.4900317013;1.1717506164;1.4195;0.6956;1.6633;2.0406843013;1.4376078206;2.391173088;0.8534239163;0.6012144532;0.4182047736;2.6587530821;3.7741;5.4256756757;2.2690434678
2007-10-04 01:00:00;0.7087674534;0.4915656673;1.178396768;1.4109;0.69355;1.6626;2.0343161993;1.441857112;2.3972316343;0.8486106099;0.6014675809;0.4171478407;2.6728329435;3.7711;5.4373873549;2.2681943943
2007-10-05 01:00:00;0.7074136955;0.4901315789;1.1759337861;1.4136;0.69285;1.6623;2.0402684564;1.4433138486;2.3992206105;0.8503880166;0.6015761295;0.4168020213;2.6605121675;3.7609;5.4281590532;2.2624676653
2007-10-06 01:00:00;0.7074136955;0.4901315789;1.1759337861;1.4136;0.69285;1.6623;2.0402684564;1.4433138486;2.3992206105;0.8503880166;0.6015761295;0.4168020213;2.6605121675;3.7609;5.4281590532;2.2624676653
2007-10-07 01:00:00;0.7074136955;0.4901315789;1.1759337861;1.4136;0.69285;1.6623;2.0402684564;1.4433138486;2.3992206105;0.8503880166;0.6015761295;0.4168020213;2.6605121675;3.7609;5.4281590532;2.2624676653
2007-10-08 01:00:00;0.7097735822;0.4906309887;1.1838313578;1.4089;0.69125;1.6679;2.0381916817;1.4466546112;2.412875226;0.844714911;0.5995563283;0.4144433119;2.6591667258;3.7465;5.4198915009;2.246237784
2007-10-09 01:00:00;0.7124029351;0.4928759706;1.1875044525;1.4037;0.69185;1.6669;2.0289080003;1.4454000145;2.4093372841;0.8421021057;0.5999160118;0.4150518927;2.672080929;3.7508;5.4214063742;2.2501649769
2007-10-10 01:00:00;0.7069136152;0.4896083699;1.1819595645;1.4146;0.6926;1.672;2.0424487439;1.4438348253;2.4140918279;0.8460526316;0.5980861244;0.4142344498;2.6484518592;3.7465;5.409327173;2.2407296651
2007-10-11 01:00:00;0.7042749489;0.4908796394;1.1784632721;1.4199;0.697;1.6733;2.0371592539;1.4347202296;2.4007173601;0.8485627204;0.5976214666;0.4165421622;2.6318754842;3.737;5.3615494978;2.2333114205
2007-10-12 01:00:00;0.705566923;0.4928384957;1.1855641008;1.4173;0.6985;1.6803;2.0290622763;1.4316392269;2.405583393;0.8434803309;0.5951318217;0.4156995775;2.635856911;3.7358;5.3483178239;2.2232934595
2007-10-13 01:00:00;0.705566923;0.4928384957;1.1855641008;1.4173;0.6985;1.6803;2.0290622763;1.4316392269;2.405583393;0.8434803309;0.5951318217;0.4156995775;2.635856911;3.7358;5.3483178239;2.2232934595
2007-10-14 01:00:00;0.705566923;0.4928384957;1.1855641008;1.4173;0.6985;1.6803;2.0290622763;1.4316392269;2.405583393;0.8434803309;0.5951318217;0.4156995775;2.635856911;3.7358;5.3483178239;2.2232934595
2007-10-15 01:00:00;0.702938282;0.4899128357;1.1803739632;1.4226;0.69695;1.6792;2.0411794246;1.434823158;2.409355047;0.8471891377;0.595521677;0.4150488328;2.6049486855;3.7058;5.3171676591;2.2068842306
2007-10-16 01:00:00;0.7067137809;0.4922261484;1.1839575972;1.415;0.6965;1.6753;2.0315865039;1.4357501795;2.4053122757;0.8446248433;0.5969080165;0.4157464335;2.6286925795;3.7196;5.3404163676;2.2202590581
2007-10-17 01:00:00;0.7042253521;0.491056338;1.1807746479;1.42;0.6973;1.6767;2.0364262154;1.4341029686;2.4045604474;0.8469016521;0.5964096141;0.4158764239;2.6071126761;3.7021;5.3091926;2.2079680324
2007-10-18 01:00:00;0.6993496049;0.4881460242;1.1677040352;1.4299;0.698;1.6697;2.0485673352;1.4326647564;2.3921203438;0.8563813859;0.5989099838;0.4180391687;2.5950765788;3.7107;5.3161891117;2.222375277
2007-10-19 01:00:00;0.6998880179;0.4880319149;1.1697928331;1.4288;0.6973;1.6714;2.0490463215;1.4341029686;2.3969597017;0.8548522197;0.5983008257;0.4171951657;2.578387458;3.684;5.2832353363;2.2041402417
2007-10-20 01:00:00;0.6998880179;0.4880319149;1.1697928331;1.4288;0.6973;1.6714;2.0490463215;1.4341029686;2.3969597017;0.8548522197;0.5983008257;0.4171951657;2.578387458;3.684;5.2832353363;2.2041402417
2007-10-21 01:00:00;0.6998880179;0.4880319149;1.1697928331;1.4288;0.6973;1.6714;2.0490463215;1.4341029686;2.3969597017;0.8548522197;0.5983008257;0.4171951657;2.578387458;3.684;5.2832353363;2.2041402417
2007-10-22 01:00:00;0.7059155725;0.4923761118;1.1753494282;1.4166;0.6975;1.665;2.0309677419;1.4336917563;2.3870967742;0.8508108108;0.6006006006;0.4189189189;2.6039813638;3.6888;5.2886021505;2.2154954955
2007-10-23 01:00:00;0.7015574576;0.4881086011;1.1720920443;1.4254;0.69575;1.6707;2.0487243981;1.43729788;2.4012935681;0.8531753157;0.5985515054;0.4164422099;2.5654553108;3.6568;5.2559108875;2.1887831448
2007-10-24 01:00:00;0.7027406887;0.488756149;1.1739985945;1.423;0.6955;1.6706;2.0460100647;1.4378145219;2.4020129403;0.8517897761;0.5985873339;0.4163174907;2.5684469431;3.6549;5.2550682962;2.1877768466
2007-10-25 01:00:00;0.6988608568;0.4875602767;1.1671675169;1.4309;0.69765;1.6701;2.0510284527;1.4333835018;2.3938937863;0.8567750434;0.5987665409;0.4177294773;2.5351177581;3.6275;5.1995986526;2.1720256272
2007-10-26 01:00:00;0.6952169077;0.4873470523;1.1632369299;1.4384;0.701;1.6732;2.0519258203;1.4265335235;2.3868758916;0.8596700932;0.5976571838;0.4189576859;2.5242630701;3.6309;5.1796005706;2.1700334688
2007-10-27 01:00:00;0.6952169077;0.4873470523;1.1632369299;1.4384;0.701;1.6732;2.0519258203;1.4265335235;2.3868758916;0.8596700932;0.5976571838;0.4189576859;2.5242630701;3.6309;5.1796005706;2.1700334688
2007-10-28 01:00:00;0.6952169077;0.4873470523;1.1632369299;1.4384;0.701;1.6732;2.0519258203;1.4265335235;2.3868758916;0.8596700932;0.5976571838;0.4189576859;2.5242630701;3.6309;5.1796005706;2.1700334688
2007-10-29 01:00:00;0.6948787437;0.4856854979;1.1657285804;1.4391;0.69895;1.6776;2.0589455612;1.4307175048;2.4001716861;0.857832618;0.5960896519;0.4166368622;2.5186574943;3.6246;5.185778668;2.1605865522
2007-10-30 01:00:00;0.6941070313;0.4839314222;1.1626986881;1.4407;0.6972;1.6751;2.0664084911;1.4343086632;2.4026104418;0.8600680556;0.5969792848;0.4162139574;2.5252307906;3.6381;5.2181583477;2.1718703361
2007-10-31 01:00:00;0.6921852288;0.48266076;1.1602408805;1.4447;0.6973;1.6762;2.0718485587;1.4341029686;2.403843396;0.8618899893;0.5965875194;0.4160004773;2.5179622067;3.6377;5.2168363689;2.1702064193
2007-11-01 01:00:00;0.6933370311;0.4800665604;1.1602995216;1.4423;0.6924;1.6735;2.083044483;1.4442518775;2.416955517;0.8618464296;0.5975500448;0.413743651;2.5274214796;3.6453;5.2647313692;2.1782491784
2007-11-02 01:00:00;0.690655432;0.4800745908;1.1554665377;1.4479;0.6951;1.673;2.0830096389;1.438641922;2.4068479355;0.8654512851;0.5977286312;0.4154811715;2.5202016714;3.649;5.2496043735;2.1811117753
2007-11-03 01:00:00;0.690655432;0.4800745908;1.1554665377;1.4479;0.6951;1.673;2.0830096389;1.438641922;2.4068479355;0.8654512851;0.5977286312;0.4154811715;2.5202016714;3.649;5.2496043735;2.1811117753
2007-11-04 01:00:00;0.690655432;0.4800745908;1.1554665377;1.4479;0.6951;1.673;2.0830096389;1.438641922;2.4068479355;0.8654512851;0.5977286312;0.4154811715;2.5202016714;3.649;5.2496043735;2.1811117753
2007-11-05 01:00:00;0.6902263943;0.4805356157;1.1517807841;1.4488;0.6962;1.6687;2.0810112037;1.4363688595;2.3968687159;0.8682207707;0.599268892;0.4172110026;2.5155991165;3.6446;5.2349899454;2.1840954036
2007-11-06 01:00:00;0.6874269609;0.4790334777;1.1451158314;1.4547;0.69685;1.6658;2.0875367726;1.4350290593;2.390471407;0.8732741025;0.6003121623;0.4183275303;2.5006530556;3.6377;5.2202052092;2.1837555529
2007-11-07 01:00:00;0.6792555359;0.4752071729;1.1268170086;1.4722;0.6996;1.6589;2.1043453402;1.4293882218;2.3712121212;0.8874555428;0.6028090904;0.4217252396;2.4748675452;3.6435;5.2079759863;2.1963349207
2007-11-08 01:00:00;0.681849175;0.4747374881;1.1319378154;1.4666;0.69625;1.6601;2.106427289;1.4362657092;2.3843447038;0.8834407566;0.602373351;0.4194024456;2.4798854493;3.637;5.2236983842;2.1908318776
2007-11-09 01:00:00;0.6810597289;0.4770142341;1.1225907512;1.4683;0.7004;1.6483;2.0963735009;1.4277555682;2.3533695031;0.8907965783;0.6066856762;0.4249226476;2.4766737043;3.6365;5.1920331239;2.2062124613
2007-11-10 01:00:00;0.6810597289;0.4770142341;1.1225907512;1.4683;0.7004;1.6483;2.0963735009;1.4277555682;2.3533695031;0.8907965783;0.6066856762;0.4249226476;2.4766737043;3.6365;5.1920331239;2.2062124613
2007-11-11 01:00:00;0.6810597289;0.4770142341;1.1225907512;1.4683;0.7004;1.6483;2.0963735009;1.4277555682;2.3533695031;0.8907965783;0.6066856762;0.4249226476;2.4766737043;3.6365;5.1920331239;2.2062124613
2007-11-12 01:00:00;0.6859181014;0.4831950065;1.1251114617;1.4579;0.70445;1.6403;2.0695578111;1.4195471645;2.3284832139;0.8888008291;0.6096445772;0.4294641224;2.499279786;3.6437;5.1724040031;2.221361946
2007-11-13 01:00:00;0.6846032724;0.4824399261;1.1252139385;1.4607;0.7047;1.6436;2.0727969349;1.4190435646;2.3323400028;0.8887198832;0.6084205403;0.4287539547;2.4950366263;3.6445;5.1717042713;2.217388659
2007-11-14 01:00:00;0.6802721088;0.4832653061;1.119047619;1.47;0.7104;1.645;2.0692567568;1.4076576577;2.3155968468;0.8936170213;0.6079027356;0.4318541033;2.4785714286;3.6435;5.1288006757;2.214893617
2007-11-15 01:00:00;0.6831067696;0.4883188742;1.1239838787;1.4639;0.71485;1.6454;2.0478422047;1.3988948731;2.3017416241;0.889692476;0.6077549532;0.4344536283;2.5050891454;3.6672;5.1300272785;2.2287589644
2007-11-16 01:00:00;0.6825472664;0.4888744796;1.1197870453;1.4651;0.71625;1.6406;2.0455148342;1.3961605585;2.2905410122;0.8930269414;0.6095330976;0.4365780812;2.5030373353;3.6672;5.12;2.2352797757
2007-11-17 01:00:00;0.6825472664;0.4888744796;1.1197870453;1.4651;0.71625;1.6406;2.0455148342;1.3961605585;2.2905410122;0.8930269414;0.6095330976;0.4365780812;2.5030373353;3.6672;5.12;2.2352797757
2007-11-18 01:00:00;0.6825472664;0.4888744796;1.1197870453;1.4651;0.71625;1.6406;2.0455148342;1.3961605585;2.2905410122;0.8930269414;0.6095330976;0.4365780812;2.5030373353;3.6672;5.12;2.2352797757
2007-11-19 01:00:00;0.6824075338;0.4875460625;1.1177152996;1.4654;0.71445;1.6379;2.0510882497;1.399678074;2.2925327175;0.894682215;0.6105378839;0.4361987911;2.5048450935;3.6706;5.1376583386;2.2410403566
2007-11-20 01:00:00;0.6763611769;0.485052418;1.109773419;1.4785;0.71715;1.6408;2.0616328523;1.3944084222;2.2879453392;0.9010848367;0.6094588006;0.4370733788;2.4937436591;3.687;5.1411838528;2.2470745978
2007-11-21 01:00:00;0.675037127;0.4858242203;1.1056433104;1.4814;0.7197;1.6379;2.058357649;1.3894678338;2.275809365;0.9044508212;0.6105378839;0.439404115;2.4905494802;3.6895;5.1264415729;2.2525795226
2007-11-22 01:00:00;0.6743543058;0.4845572864;1.1027041608;1.4829;0.71855;1.6352;2.0637394753;1.3916916011;2.2756941062;0.906861546;0.6115459883;0.4394263699;2.4866815025;3.6875;5.1318627792;2.2550758317
2007-11-23 01:00:00;0.6752650415;0.4863596462;1.1021676008;1.4809;0.72025;1.6322;2.0560916348;1.3884068032;2.2661575842;0.9073030266;0.6126700159;0.441275579;2.4927409008;3.6915;5.125303714;2.2616713638
2007-11-24 01:00:00;0.6752650415;0.4863596462;1.1021676008;1.4809;0.72025;1.6322;2.0560916348;1.3884068032;2.2661575842;0.9073030266;0.6126700159;0.441275579;2.4927409008;3.6915;5.125303714;2.2616713638
2007-11-25 01:00:00;0.6752650415;0.4863596462;1.1021676008;1.4809;0.72025;1.6322;2.0560916348;1.3884068032;2.2661575842;0.9073030266;0.6126700159;0.441275579;2.4927409008;3.6915;5.125303714;2.2616713638
2007-11-26 01:00:00;0.673627484;0.4836308521;1.1028629168;1.4845;0.71795;1.6372;2.0676927363;1.3928546556;2.2803816422;0.9067310042;0.610798925;0.4385230882;2.4762546312;3.676;5.120133714;2.2452968483
2007-11-27 01:00:00;0.6723141051;0.4830913003;1.0976200081;1.4874;0.71855;1.6326;2.0700020875;1.3916916011;2.272075708;0.9110621095;0.6125199069;0.4401261791;2.4842006185;3.695;5.1423004662;2.263261056
2007-11-28 01:00:00;0.6781040212;0.4839967451;1.11636265;1.4747;0.71375;1.6463;2.0661295972;1.4010507881;2.3065499124;0.8957662637;0.6074227055;0.433547956;2.4743337628;3.6489;5.1122942207;2.21642471
2007-11-29 01:00:00;0.6785181164;0.4849708237;1.1198941512;1.4738;0.71475;1.6505;2.0619797132;1.3990905911;2.3091990206;0.8929415329;0.605877007;0.4330505907;2.474419867;3.6468;5.1022035677;2.209512269
2007-11-30 01:00:00;0.6774608766;0.4840796694;1.120588036;1.4761;0.71455;1.6541;2.065775663;1.3994821916;2.3148834931;0.8923886101;0.6045583701;0.4319871834;2.4478693855;3.6133;5.0567490029;2.1844507587
2007-12-01 01:00:00;0.6774608766;0.4840796694;1.120588036;1.4761;0.71455;1.6541;2.065775663;1.3994821916;2.3148834931;0.8923886101;0.6045583701;0.4319871834;2.4478693855;3.6133;5.0567490029;2.1844507587
2007-12-02 01:00:00;0.6774608766;0.4840796694;1.120588036;1.4761;0.71455;1.6541;2.065775663;1.3994821916;2.3148834931;0.8923886101;0.6045583701;0.4319871834;2.4478693855;3.6133;5.0567490029;2.1844507587
2007-12-03 01:00:00;0.681849175;0.4845902086;1.1296877131;1.4666;0.7107;1.6568;2.0635992683;1.4070634586;2.3312227381;0.8852003863;0.6035731531;0.4289594399;2.4666575753;3.6176;5.0901927677;2.1834862385
2007-12-04 01:00:00;0.6783800285;0.4849738824;1.117970287;1.4741;0.7149;1.648;2.0619667086;1.3987970346;2.3052175129;0.8944781553;0.6067961165;0.4337985437;2.4545824571;3.6183;5.0612673101;2.1955703883
2007-12-05 01:00:00;0.6793478261;0.4907608696;1.1180706522;1.472;0.7224;1.6458;2.0376522702;1.3842746401;2.2782392027;0.8943978612;0.6076072427;0.4389354721;2.4456521739;3.6;4.9833887043;2.1873860736
2007-12-06 01:00:00;0.6870963309;0.4936787138;1.1339150749;1.4554;0.7185;1.6503;2.0256089074;1.3917884482;2.296868476;0.8819002606;0.6059504333;0.4353753863;2.4613851862;3.5823;4.9858037578;2.170696237
2007-12-07 01:00:00;0.6826404533;0.4916376544;1.1297699502;1.4649;0.7202;1.655;2.0340183282;1.3885031936;2.2979727853;0.8851359517;0.6042296073;0.4351661631;2.4475390812;3.5854;4.9783393502;2.1664048338
2007-12-08 01:00:00;0.6826404533;0.4916376544;1.1297699502;1.4649;0.7202;1.655;2.0340183282;1.3885031936;2.2979727853;0.8851359517;0.6042296073;0.4351661631;2.4475390812;3.5854;4.9783393502;2.1664048338
2007-12-09 01:00:00;0.6826404533;0.4916376544;1.1297699502;1.4649;0.7202;1.655;2.0340183282;1.3885031936;2.2979727853;0.8851359517;0.6042296073;0.4351661631;2.4475390812;3.5854;4.9783393502;2.1664048338
2007-12-10 01:00:00;0.6794401413;0.4888571817;1.124949042;1.4718;0.7195;1.6557;2.0455872133;1.3898540653;2.301181376;0.8889291538;0.6039741499;0.4345594009;2.4289305612;3.5749;4.9685892981;2.1591471885
2007-12-11 01:00:00;0.6815703381;0.4880043621;1.1348146129;1.4672;0.716;1.665;2.0491620112;1.3966480447;2.3254189944;0.8812012012;0.6006006006;0.43003003;2.4362050164;3.5744;4.9921787709;2.1467867868
2007-12-12 01:00:00;0.6814310051;0.4903577513;1.1332879046;1.4675;0.7196;1.6631;2.0393274041;1.3896609227;2.3111450806;0.882388311;0.6012867537;0.4326859479;2.4390459966;3.5793;4.9740133407;2.1521856773
2007-12-13 01:00:00;0.6810597289;0.489920316;1.1362119458;1.4683;0.71935;1.6683;2.0411482588;1.3901438799;2.3191770348;0.8801174849;0.5994125757;0.4311874363;2.4425526119;3.5864;4.9856120108;2.1497332614
2007-12-14 01:00:00;0.6892273761;0.4932800331;1.1488041905;1.4509;0.7157;1.6668;2.0272460528;1.3972334777;2.3289087607;0.8704703624;0.5999520038;0.4293856491;2.4896960507;3.6123;5.0472264915;2.1672066235
2007-12-15 01:00:00;0.6892273761;0.4932800331;1.1488041905;1.4509;0.7157;1.6668;2.0272460528;1.3972334777;2.3289087607;0.8704703624;0.5999520038;0.4293856491;2.4896960507;3.6123;5.0472264915;2.1672066235
2007-12-16 01:00:00;0.6892273761;0.4932800331;1.1488041905;1.4509;0.7157;1.6668;2.0272460528;1.3972334777;2.3289087607;0.8704703624;0.5999520038;0.4293856491;2.4896960507;3.6123;5.0472264915;2.1672066235
2007-12-17 01:00:00;0.6947821858;0.495866046;1.154172167;1.4393;0.7137;1.6612;2.0166736724;1.4011489421;2.3275886227;0.8664218637;0.6019744763;0.4296291837;2.5134440353;3.6176;5.0687964131;2.1777028654
2007-12-18 01:00:00;0.6936736959;0.4958726415;1.1516370699;1.4416;0.71485;1.6602;2.016646849;1.3988948731;2.3224452682;0.868329117;0.6023370678;0.4305806529;2.5052025527;3.6115;5.052108834;2.1753403204
2007-12-19 01:00:00;0.6951685784;0.498783455;1.1539798401;1.4385;0.7175;1.66;2.0048780488;1.393728223;2.3135888502;0.8665662651;0.6024096386;0.4322289157;2.5128953771;3.6148;5.0380487805;2.1775903614
2007-12-20 01:00:00;0.6969126768;0.5028224963;1.1570841174;1.4349;0.7215;1.6603;1.9887733888;1.386001386;2.3011781012;0.8642414022;0.602300789;0.4345600193;2.5226845076;3.6198;5.017047817;2.1802083961
2007-12-21 01:00:00;0.6954102921;0.5031988873;1.1552155772;1.438;0.7236;1.6612;1.9872857933;1.3819789939;2.2957435047;0.8656392969;0.6019744763;0.435588731;2.5208623088;3.625;5.009673853;2.1821574765
2007-12-22 01:00:00;0.6954102921;0.5031988873;1.1552155772;1.438;0.7236;1.6612;1.9872857933;1.3819789939;2.2957435047;0.8656392969;0.6019744763;0.435588731;2.5208623088;3.625;5.009673853;2.1821574765
2007-12-23 01:00:00;0.6954102921;0.5031988873;1.1552155772;1.438;0.7236;1.6612;1.9872857933;1.3819789939;2.2957435047;0.8656392969;0.6019744763;0.435588731;2.5208623088;3.625;5.009673853;2.1821574765
2007-12-24 01:00:00;0.6945409085;0.5050006945;1.1549520767;1.4398;0.7271;1.6629;1.9801952964;1.3753266401;2.2870306698;0.8658367911;0.6013590715;0.4372481809;2.5040977914;3.6054;4.9586026681;2.1681399964
2007-12-25 01:00:00;0.6945409085;0.5050006945;1.1549520767;1.4398;0.7271;1.6629;1.9801952964;1.3753266401;2.2870306698;0.8658367911;0.6013590715;0.4372481809;2.5040977914;3.6054;4.9586026681;2.1681399964
2007-12-26 01:00:00;0.6945409085;0.5050006945;1.1549520767;1.4398;0.7271;1.6629;1.9801952964;1.3753266401;2.2870306698;0.8658367911;0.6013590715;0.4372481809;2.5040977914;3.6054;4.9586026681;2.1681399964
2007-12-27 01:00:00;0.6888950124;0.5021011298;1.1492146597;1.4516;0.72885;1.6682;1.991630651;1.372024422;2.2888111408;0.8701594533;0.5994485074;0.4369080446;2.4855332047;3.608;4.9502641147;2.1628102146
2007-12-28 01:00:00;0.6806425265;0.5001361285;1.1301388511;1.4692;0.7348;1.6604;1.9994556342;1.3609145346;2.2596624932;0.8848470248;0.6022645146;0.4425439653;2.4513340594;3.6015;4.9013336962;2.1690556492
2007-12-29 01:00:00;0.6806425265;0.5001361285;1.1301388511;1.4692;0.7348;1.6604;1.9994556342;1.3609145346;2.2596624932;0.8848470248;0.6022645146;0.4425439653;2.4513340594;3.6015;4.9013336962;2.1690556492
2007-12-30 01:00:00;0.6806425265;0.5001361285;1.1301388511;1.4692;0.7348;1.6604;1.9994556342;1.3609145346;2.2596624932;0.8848470248;0.6022645146;0.4425439653;2.4513340594;3.6015;4.9013336962;2.1690556492
2007-12-31 01:00:00;0.6793016779;0.4981658855;1.1240404864;1.4721;0.73335;1.6547;2.007363469;1.3636053726;2.25635781;0.8896476703;0.6043391551;0.4431921194;2.4410705794;3.5935;4.9001159065;2.171692754
2008-01-01 01:00:00;0.6793016779;0.4981658855;1.1240404864;1.4721;0.73335;1.6547;2.007363469;1.3636053726;2.25635781;0.8896476703;0.6043391551;0.4431921194;2.4410705794;3.5935;4.9001159065;2.171692754
2008-01-02 01:00:00;0.6808278867;0.5046977124;1.1253404139;1.4688;0.7413;1.6529;1.981384055;1.348981519;2.2297315527;0.8886200012;0.6049972775;0.4484844818;2.4518654684;3.6013;4.8580871442;2.1787766955
2008-01-03 01:00:00;0.6778282383;0.5048464719;1.113129533;1.4753;0.7448;1.6422;1.9808002148;1.3426423201;2.204887218;0.8983680429;0.6089392279;0.4535379369;2.4452653698;3.6075;4.8435821697;2.1967482645
2008-01-04 01:00:00;0.6790249202;0.5058396143;1.1140082841;1.4727;0.74495;1.6406;1.9769112021;1.3423719713;2.2022954561;0.8976593929;0.6095330976;0.4540716811;2.4455761526;3.6016;4.8346868917;2.1952944045
2008-01-05 01:00:00;0.6790249202;0.5058396143;1.1140082841;1.4727;0.74495;1.6406;1.9769112021;1.3423719713;2.2022954561;0.8976593929;0.6095330976;0.4540716811;2.4455761526;3.6016;4.8346868917;2.1952944045
2008-01-06 01:00:00;0.6790249202;0.5058396143;1.1140082841;1.4727;0.74495;1.6406;1.9769112021;1.3423719713;2.2022954561;0.8976593929;0.6095330976;0.4540716811;2.4455761526;3.6016;4.8346868917;2.1952944045
2008-01-07 01:00:00;0.6792094003;0.5068600149;1.1136317327;1.4723;0.74625;1.6396;1.9729313233;1.3400335008;2.197118928;0.8979629178;0.6099048548;0.4551414979;2.4485498879;3.605;4.8308207705;2.1987070017
2008-01-08 01:00:00;0.6800408024;0.5062903774;1.1171710303;1.4705;0.7445;1.6428;1.9751511081;1.3431833445;2.2065815984;0.8951180911;0.6087168249;0.4531896762;2.4443386603;3.5944;4.8279382136;2.1879717555
2008-01-09 01:00:00;0.6811989101;0.509979564;1.1145776567;1.468;0.74865;1.6362;1.9608628865;1.3357376611;2.1855339611;0.8972008312;0.6111722283;0.4575540887;2.4475476839;3.593;4.7993054164;2.1959418164
